9.203630459543890030e-01 -7.738351335716316948e-01 -8.229164888649435072e-01
-2.771796891401745455e+00 -1.117899683825798629e+00 2.263440952420412877e+00
-7.564927133361702971e-01 -7.230729507521340693e-01 -2.105852437029253732e+00
-1.296954752110269560e+00 1.243072292430745129e+00 -1.291035848922857943e-01
1.848093606149426860e+00 1.646638701104793601e+00 -6.117063931186494941e-01
1.656037836676104380e+00 1.412672875032508824e+00 -2.268908328219789716e-01
9.991119768684318947e-01 -1.816202814283057521e+00 -1.447679694604453893e+00
-1.479506331346959414e+00 -4.183364547508261477e-02 -4.276963528807681270e-01
-2.497472212063637009e+00 1.984478805596220141e+00 1.407326621754129148e+00
-3.236227216229101256e+00 1.066245568258061827e+00 -6.356400349168740416e-01
3.194531034988430385e-01 5.111558190915308497e-01 9.959485614044230051e-01
1.185741732340339638e-01 -8.974554390324112063e-01 5.503186106031932034e-01
-6.387225491283347045e-01 2.145334393015967400e-01 1.188738400902176640e+00
7.097391555369491067e-01 4.385501846711770124e-01 -3.208908984732650183e-01
-9.132980779807429172e-01 -2.891776572503573783e-01 8.332829836920543354e-01
-1.341931553875922445e-01 -7.702181525603661871e-01 3.961748818722755638e-01
2.201377854639853027e+00 -1.104861549398254983e+00 -1.276932857593636506e+00
9.016949467633817994e-01 1.691982709670241336e+00 -6.968455352916798073e-01
1.485265025056104582e+00 -2.569151321302435953e+00 3.652006660984626896e-01
8.140141247123817703e-01 2.129014090032108619e-01 3.017938853302466473e-01
-1.630176876106111283e+00 1.548167836678189246e+00 1.494912141509762815e+00
2.322516125867219561e+00 -4.095052367361855516e+00 -1.079552175961810301e+00
1.561549486044785606e+00 -1.948736550414404078e+00 -2.601137952326690872e+00
-2.603187114636431598e-01 1.074277754890053949e-01 -2.644994121889755689e+00
1.553554593116010629e+00 2.012021816923000195e+00 5.755648357389513414e-01
-2.810271809406595711e+00 -4.734717143380786641e-01 2.652505776676034266e+00
-7.684584412645171225e-01 1.161506632254254656e+00 -7.396036783611504850e-01
-2.348520187446616170e+00 5.090608009997774630e-01 -1.328171520469041411e-01
-3.820992056166210293e-01 -2.627426947121823453e+00 -2.379080112922775214e+00
4.312434972645990960e-01 -8.583798019721866623e-01 1.106509769512338259e+00
3.380818436594252852e-01 -1.517763719893174823e+00 -4.792992283696860811e-01
-5.172420504748569403e-01 -1.331250417489621141e+00 -3.242934227169749217e-01
-4.518009514560401563e-01 3.501959063623861779e-01 -2.558870037733743885e+00
-6.546605722968652508e-01 -3.448486550152241037e-02 -2.490332313520061014e+00
-6.173949779952341288e-01 3.051958033331303444e-01 9.391554959672419045e-01
2.127843849727146797e+00 1.129767371546904986e+00 2.141620756968114492e+00
2.058029615728888206e+00 4.644458360547820686e-01 4.008797126629601859e-01
2.125145969239455868e-01 3.399699876932782416e-03 -6.129741510412500816e-02
-2.684330179352323320e-01 -6.134827448792679050e-03 5.154876408793076514e-01
-1.210848315989575985e+00 1.769565632304422653e+00 1.645450046401786048e+00
-1.196556798832130841e+00 1.378373048685444857e+00 -5.103239470053912985e-01
1.675117892168405564e+00 -1.700371283135754030e+00 2.602587913716332579e+00
8.780428726376033888e-01 2.327147365261771128e+00 -2.198636343968189966e-01
-6.897948440672443393e-01 -1.862104718483953647e+00 1.097790407585382377e+00
1.585935635566720237e+00 -1.715851012958094834e+00 1.033972046326440353e+00
-1.583795592016802312e+00 1.853979630671934498e+00 1.074439316311218917e+00
-1.731131619193708726e+00 1.557158022375023654e+00 6.935557906559151053e-01
4.128631662590813711e-01 -8.318133492906295556e-01 -3.276094928487116587e-02
-2.208866455382169747e+00 -9.621945348388172281e-02 -3.156665015802654350e-01
1.038386032012881266e+00 4.128966747727601527e-01 -1.318207447186805048e+00
-1.443199413813240461e+00 8.638474399968048001e-01 1.940033136233935807e+00
1.174786203541527962e+00 -1.641460787707604840e+00 1.593990875246079408e+00
1.250710127484338630e+00 4.073564505171816119e-01 1.799413566258538655e+00
-7.793797770047943274e-01 -3.130391319522169979e-01 1.674267701840437272e-01
-2.993308984064504408e+00 -1.669359652249218673e+00 2.671421692801541958e+00
-2.148283803459915653e+00 1.396840682667888300e+00 1.830513829723386054e+00
-3.956848627940083851e-01 1.152658189852899362e+00 1.577986782150922362e+00
2.031070739813019443e+00 1.693089942098825684e+00 1.601823451267323062e+00
-2.097624253473373557e-03 8.022833534671267586e-01 4.000020416201431894e-01
8.901026594238565792e-01 -7.874024066866014415e-02 2.351729700805121226e+00
1.499415773511719951e+00 8.256684223711509008e-01 1.673513937710182642e+00
7.456628952778837638e-01 -7.370187126966802893e-01 2.675899800809180107e+00
1.050100863883837388e+00 1.077123887632883026e+00 -2.871020682127563006e-01
-5.067104678542437846e-01 -1.942058795826612227e-01 -1.516647254904708308e-01
-3.445516440216186416e-01 5.585977100419097230e-01 -2.472415583820421148e+00
1.873229535858058181e+00 -1.026630593394277202e+00 -1.653493526599532082e+00
3.024937831777914532e+00 1.912207526508681310e+00 -6.948464712400435062e-01
-2.102313737897854473e+00 -1.783013167175246716e+00 -3.874013831691476284e+00
2.065437582342168454e+00 1.868744298334203746e+00 1.361516025658664919e+00
5.752806140363526666e-01 -3.026141525943910615e-01 -9.210947061003471603e-02
-1.329653425384540455e-01 -1.287395943714607638e+00 3.596831999091241183e-01
8.301183067893626033e-01 -5.469231099540992069e-01 -1.241328635539970637e+00
8.576290625224687325e-01 7.353463085840259428e-01 -1.585894908372567969e+00
-1.229802580718469818e+00 -7.202491328836664319e-01 -4.270172916614527470e-01
1.060857605957456151e+00 -4.768953626144281088e-01 1.907482120838063899e+00
-2.521414279992241436e+00 -1.601197120815404773e+00 2.548362686523798715e+00
-6.168373791761663227e-01 -5.516044995697868547e-01 3.240795079726892514e-01
1.401336850519653288e+00 -1.000901203629064096e+00 -1.243219045097421871e+00
-1.027247741680214821e+00 7.259645554386157107e-01 -9.119031344750010426e-01
-6.047335760713675734e-01 -2.029507728095856223e+00 -8.280300430040208326e-01
1.374581336706533818e+00 -2.133384451931406467e+00 1.220439720585929200e+00
9.542485159000215766e-01 -2.447672569533718701e-01 1.315815126251573153e+00
1.929791807335786924e+00 1.792457815317261005e+00 -9.644193445858519897e-01
1.671873808067472211e+00 1.123037089790683840e+00 -1.164888134537473752e+00
-9.592688225056145157e-01 -1.867162436090567201e+00 9.821846777573531861e-01
8.999249601504546447e-01 -3.214327315117783357e+00 -2.225121540229078043e+00
1.168566196861994255e-01 1.119620783240372397e+00 2.538939891275222571e-01
-8.477428903782345815e-01 -1.270507645754117121e+00 -1.668101791715722371e+00
-2.545817726908464529e+00 -3.044943349802259114e+00 2.659476632297118393e+00
2.347228620675863908e+00 -2.562380439936630339e+00 -2.696758339257829373e+00
-3.693386467321983613e+00 -2.990709440224266658e+00 4.296402108535033904e+00
2.733547909236459628e+00 2.311919538576696631e+00 2.546508977573487265e-01
-8.023940286005442069e-01 7.482804926150234959e-01 -1.799167461242695332e+00
-1.781258561905696425e-03 2.637307099390137077e-01 -1.444541549968450189e+00
-2.567769282613019399e+00 2.915942609118477247e+00 1.818225956036876312e-01
-7.170241057490138736e-01 -1.424696997180962210e+00 7.137391891816421419e-01
2.304090888073110577e+00 2.254188637849699361e+00 1.523608424699767205e+00
8.156771192451017782e-02 -1.542515296257358060e+00 -3.854066499585978578e-01
-5.546206241269006076e-01 -9.419177749676554967e-02 -1.785075733151679778e-01
2.061884645739231470e-02 -4.367007441214050267e-01 -2.654950438543554281e+00
1.098947599245267970e+00 -4.204205643738401221e+00 -3.412250208370252835e+00
1.326456062680158698e+00 1.113140353153154072e+00 -6.771546349423644973e-01
-1.041845638236137628e+00 -1.577868652377207415e+00 -1.935894961940685333e+00
-3.052785811454746145e+00 3.186413232976276433e+00 1.320970200194585331e+00
-3.239325202967857642e+00 -3.707092318463179659e+00 3.057514975799297652e+00
-7.583338398288763660e-01 2.909093174313439611e-01 -2.310947972398258443e+00
-1.460225343988080793e+00 1.421322071963853073e+00 6.425797630796470372e-02
6.396895082625932982e-01 -2.034900772095293409e+00 2.406378270348723092e+00
-1.718207763361640161e+00 -1.297725401793347721e+00 1.731259747737897481e+00
-2.192290715488466990e+00 1.537716880971379041e+00 1.132784923984865522e+00
-1.278674058955134862e-01 -2.477349063447297439e+00 -1.947956521814850905e+00
-1.827716508308097954e+00 -4.567083052456342163e-01 -1.528198845166307773e+00
3.763499679307538148e-01 1.944847801661011566e+00 -4.761921342262729340e-01
1.564195869345688106e+00 -1.216715898649234573e+00 -1.961117565896808301e-02
5.293337361677961095e-01 -3.270573456180699168e+00 -2.026397570575121154e+00
-7.446001789845591023e-01 2.265550177271383525e+00 -3.846326555261783131e-01
1.883267670678960171e+00 2.086349810119256354e+00 2.077242024137060383e-03
9.928672723351299467e-01 -2.537624949324083001e+00 -2.294863662378741509e+00
3.031913145140447519e+00 3.096931300719673708e+00 -3.167487811421886290e-01
-4.113879782157501275e-01 4.770863111071123042e-01 -2.184897837222657735e+00
7.488870589318710191e-01 -8.479259475805975832e-01 1.344214965716618915e+00
6.977285869607151580e-01 -7.529566067859702061e-01 -9.714489776583558056e-01
1.474267467407202048e-01 -9.266181867708704889e-01 -1.230448294359949291e-01
-1.715257720364795624e+00 -1.201592300023897941e+00 1.371081049483771519e+00
-8.934634567300174801e-01 5.687090401465555445e-02 4.483159108796850312e-01
-4.418527603559148087e-01 4.037994079644640077e-01 3.760393460486426420e-01
9.254016158092830402e-01 -2.220378455534711470e+00 -8.919882851081173403e-01
-1.250037894806457217e-01 -2.914882864532656992e+00 7.254519555354823623e-01
-3.248783073488984652e+00 1.611611485559980572e+00 -3.244290671245821933e-01
-8.605298890204015061e-01 1.685043484143000647e-02 6.854455270332362460e-01
8.450202773045922822e-02 -3.076852726643035663e-01 -1.935365115856924945e+00
1.132483831785108919e+00 2.466870972278269569e+00 -3.548921971603158365e-01
-1.380610794406949449e+00 7.793898136888756101e-01 -9.279367351485082738e-01
-1.076052064723266977e+00 1.996292751633148566e-01 2.016798272998139296e+00
-1.907114135489427653e+00 1.424612365885922438e+00 1.890656642316415059e-01
-8.378941321152537647e-01 -1.269415996967572013e+00 -1.285318375035456429e+00
8.367613553255639491e-01 -7.866214382719787235e-01 -1.058206979443364171e+00
-1.920891134856161253e+00 -2.943306786660607965e+00 1.717086123280037180e+00
3.988622337593872302e-01 2.263423496501351107e-01 6.444917956748680288e-01
2.471153013128506437e-01 4.029638070550687345e-01 -1.262503421357856759e-01
2.687372055408010496e-02 1.032104971644245417e+00 -1.296204595433305684e-01
9.743087217997400407e-01 5.223365318408244029e-01 3.696398943726519892e-01
1.043450996991921897e+00 -9.363218965320513343e-01 2.455946718322994382e-01
2.403503702014789134e+00 1.209741174962322585e+00 -1.551684624642571286e+00
-2.319060117403060062e-02 7.160895117752054118e-01 -8.500858552763923548e-02
-5.908293276295626395e-01 3.403759288754089063e-01 6.213250566611505654e-01
6.637252700199635091e-01 -1.897895231978190544e+00 -1.482875867725012231e+00
-5.082775855223156114e-01 3.237320592879034953e-01 -2.461246953303516172e+00
-3.245766362007482364e+00 -2.175159576817936591e-01 2.729731270056636294e+00
-8.606845072767606020e-01 -1.571902922941215364e+00 1.545469998833518321e+00
-1.021193837655735015e-01 -3.685595467769003930e-01 6.421873019627266643e-01
6.369079520893951019e-01 1.104743806766954828e+00 -4.237326185951153512e-01
-2.396085855330732928e-01 3.556857778173792006e-01 -2.609332053098793125e+00
3.323457689647267621e+00 2.240687969149556480e+00 2.532802540495318500e+00
1.121323061892644191e+00 -1.165953790672183743e+00 -2.733962439238188935e-01
-3.391655473454858738e-01 -1.404451891876105751e+00 -1.160339023456560703e+00
-4.478040085319211494e-01 7.243991658079256268e-01 1.831071283124419136e-01
2.934280065166564366e+00 1.858532530289998874e+00 2.500351476546948337e+00
3.698579629793923296e-01 -5.088412649622315875e-01 1.449643504089972890e+00
-1.553128498966663606e+00 -1.048066270169860648e+00 -2.119517758041740585e+00
7.125643984640386286e-01 -3.508062803450828770e-02 1.254551195224587135e+00
-1.490749496603356095e+00 -4.984170774202562049e-01 1.599430896198575702e+00
-2.293429237057609704e+00 2.551369308563958160e+00 1.350997099546784153e+00
-1.303965673668185943e+00 1.319113471964859841e+00 -4.956892394475332919e-01
1.855051380220404056e+00 1.491422643461860709e+00 -5.876022674471171880e-01
-2.697011024095862020e+00 -2.905020166375951174e-01 -1.211847389667683350e+00
-3.858128963342749573e-01 5.748551255290244022e-01 -2.178892195332684079e+00
-1.500521666676938093e+00 2.038593711389695251e+00 5.990898518655016769e-01
3.049374446701131891e-01 -1.591289105245179858e+00 -5.545546546889056350e-01
-1.723518229397229540e+00 -2.128951417725593487e+00 1.947090771345149296e+00
4.231977230306529503e-01 -2.703697485355500696e-01 1.387213944787645481e+00
1.050465819381871668e-01 -4.970782145792752571e-01 1.665760458168671354e-01
-9.131344357880090135e-01 -6.333680807699462179e-01 8.903028382817260722e-01
1.291395689452632389e+00 -1.583609865021070373e+00 2.096786525563990811e+00
-3.114098273010732498e-01 -1.406836321736679718e-01 3.540210185029304402e-01
8.201656283526074231e-01 -9.843390623062074907e-01 1.212981826585428857e+00
-3.107673699365659292e+00 3.910730064028855146e+00 -3.804511752058528096e-01
-3.700479211966368753e-01 3.147384094275562649e-02 -3.049803112459764876e+00
1.073743100767207359e+00 -1.377972437580199827e+00 1.158444713211333132e+00
-1.954141869344103721e-01 -4.715142424181755221e-01 -5.140902970877236910e-02
1.695259248676003860e+00 1.637918362410776041e+00 -1.063304907171949143e-01
7.498216336795985315e-01 -1.268209079760532987e+00 -1.375791620554332351e+00
-2.147425785746621685e-01 -2.638059926783868026e+00 -1.856074146214254483e+00
8.762851975069653188e-01 -9.397444018231531082e-01 -6.966155595078944440e-01
-6.911939193741896137e-01 -2.072213684593692040e+00 8.956153906429545897e-01
1.151829940126303686e+00 -9.527634286321740031e-02 -3.064236115075760214e-01
-5.325956228476358412e-01 -3.157271666419647183e+00 -2.521823923362044084e+00
2.766244684000841225e+00 -3.479313340384566633e+00 2.491104786470977217e+00
-1.506584386127992392e+00 1.164233497377920035e+00 -6.977856088731471118e-02
-1.307582076745219757e+00 9.344162467701409014e-01 -7.841001363438950822e-01
-1.550848925417656066e+00 1.736577763940857055e+00 1.502228757020824590e+00
-5.323566366832082064e-01 1.690558592194091325e-02 1.297161316047659163e+00
1.754972255063698139e+00 1.092116132400592576e+00 -7.721782865535132823e-01
5.140892072992983008e-01 1.198685730731360088e+00 3.298683150596990465e-01
-6.262763324222115902e-01 -2.690706518926405444e+00 6.086711610909860681e-01
1.337869155446217651e+00 -1.593925425702495513e+00 2.096462975497673131e+00
-3.196804399174051792e+00 -2.581437253022266454e+00 3.020368920963964587e+00
-1.302204744361258326e+00 -7.860329819380864613e-01 -1.078306143284097018e+00
2.495231490413062581e+00 1.713859085410311067e+00 -9.282957131999660660e-01
-1.198917362449035240e+00 -2.136493409843738256e+00 1.591964845818862884e+00
2.481637624709888135e-01 -8.561497208679744730e-01 2.170137005181737244e+00
-2.945687390613658252e-01 -1.843860937510935383e+00 5.735421953027785014e-01
-5.549546300600982640e-02 -1.896576394084409589e+00 -1.893288529917972252e+00
2.857777322971521983e-01 1.538646425046907851e-01 1.522101959539861049e+00
-3.192724463826455139e-01 1.470226137545149081e+00 -1.029586893829558480e+00
6.535342243875029711e-01 -8.279103038223827316e-01 1.636632707651203500e+00
2.371480564684965486e+00 8.632305266449549208e-01 -1.125025189318578978e+00
-5.779889529963379013e-01 6.685396774368913553e-01 -1.523944209120929427e+00
-6.097869135030171694e-01 -3.933051229663038217e-01 -6.715075239094816517e-01
-3.176225612823859734e-01 2.227532967052699986e-01 -2.775316531255802133e+00
3.743932102461838163e+00 3.681565962645851453e+00 7.096250958472880566e-01
-5.601514346523136512e-01 -1.404810326590471004e+00 -1.099901623132588435e+00
-7.412843475996758746e-01 -3.667086935004946202e-01 1.333001709531077106e+00
9.189922182686188767e-01 1.136288809274614842e+00 -2.150006448790342528e-01
1.592882937924544606e-02 1.779387254253511186e+00 -9.609105442908805195e-01
-1.153256298458495976e-01 -8.103766951411934816e-01 -9.266856134900882669e-01
-5.339397940540733245e-01 1.235582966566949770e+00 -9.167023732585284357e-01
-1.583728188600067366e+00 -6.378234410635152951e-01 -3.707634743245680209e-02
-1.366836420385180384e+00 -5.443882974013202203e-01 -4.518881714173306197e-02
3.797339268934190049e-01 -2.669802529520458823e+00 -7.906169927687060062e-01
2.936574309673813499e+00 1.994513118995322909e+00 2.101582826705323370e+00
-1.101155964722666525e+00 1.309346491278438496e+00 -1.062327089350892040e+00
-2.224692681581760922e+00 2.250663244220738157e+00 9.587660332517442541e-01
1.135831445663626482e+00 -4.431793704719282356e-01 7.304744122641537718e-01
5.503711526468086923e-01 2.128000242364662675e-01 -4.459979775510745093e-01
-8.024919369279182035e-01 1.169341977332464921e+00 -7.732017356742254544e-01
-2.839301545754997491e+00 -9.301818206680979584e-01 2.742654020533251469e+00
6.237332995943256631e-01 -5.366560811266851694e-03 1.201474731683628505e+00
7.445037720548561833e-01 -2.018480833619299641e+00 -1.245656021833894123e-01
-8.868325669510790377e-01 7.527682158562425396e-01 1.905959163266515155e+00
-3.777108425830997707e+00 3.069003737001074761e-01 2.580786684149026122e+00
-3.017146625297066453e+00 -1.078384898883556486e+00 3.005961100050372092e+00
-1.044483324357427412e+00 1.224115963474155411e+00 1.426200888720406290e+00
-7.602443933881271043e-01 -6.839676783559704987e-01 5.316377347543852494e-01
-3.396029928570469369e+00 -5.524351831124041379e-02 -3.201531850677631130e+00
-1.671517571998490936e-01 -5.274462192913969005e-01 1.290688568314420026e+00
2.064845590652049090e-01 2.815444093070751386e-01 -1.599396502740813020e+00
6.654296140975053397e-01 -1.501347739390977765e+00 1.901633955164566014e+00
1.171761059259081028e+00 -8.883043380022550561e-01 8.505445617170381833e-01
-2.607654011150202678e+00 -2.185411776223850744e+00 2.922803536736038765e+00
-9.414535435279481890e-01 2.475577954852918872e+00 -4.290067709005953578e-01
-8.862348947899179041e-01 9.903710593734785794e-01 -1.073984278868899356e+00
6.196512463029351103e-01 -4.500039404251909847e-01 -2.794526230733577199e-01
-1.330684962604852695e+00 -2.921563692026783787e+00 1.775315350257938407e+00
5.152672690368733655e-01 -9.299323772975461866e-01 -1.059465690299046692e+00
1.101716801539891488e-01 -6.424462727043822596e-01 1.256632135593216848e+00
-2.473347387898101601e-01 -3.417047465455309574e-01 -1.265840602768240952e+00
-7.805045557555473357e-01 9.179937514849801916e-01 2.397044115006499165e-01
1.809480107049370012e+00 4.268696172211196682e+00 -2.149330327832254639e+00
3.565436784322899566e-01 -5.879976808867661831e-01 -3.361472842840010911e-01
9.161395469806222769e-01 6.455871144551564855e-01 -1.614203669822720233e+00
-1.664710606621893518e+00 1.087276327516046859e+00 -1.429663065267873234e-01
-2.060140114537443168e+00 -1.153256658600236850e-01 -2.343542265097993571e+00
2.930911634619552952e-01 -6.683884647216715713e-01 1.080111891968785542e+00
-3.119860080970049854e+00 3.845576411819875418e-01 -1.483441408478887169e+00
-1.000786570473421344e+00 -1.325619917660034286e+00 6.277884009616172545e-01
2.198159544955216038e-01 1.170030089787886585e+00 -3.637863561629517406e-02
-5.329911900378125900e-02 -7.643644404069382947e-01 6.085293034969008197e-01
1.802418970590853986e+00 1.637968605070282191e+00 -8.946366450798568515e-01
-5.673113515843786203e-02 1.064266281949300730e+00 -1.151783517285668745e+00
1.604868254473325928e+00 9.024086461768130452e-01 1.690397617903866223e+00
-5.177425571756406608e-01 4.549242744837185271e-01 -1.300229859537256338e-01
5.058675462552912894e-01 1.067094643687154232e-01 5.870927210636942561e-01
-8.513554775963604326e-01 -2.275034052877076718e+00 -2.457737977273934948e+00
1.213321824864447063e+00 7.366970377043065010e-01 8.631100889916891727e-01
1.284125667752969102e+00 1.795671000033739251e+00 1.240472845281288539e-01
9.524726023867017277e-01 -1.068104692086451646e+00 6.554215894007962007e-01
1.274444021307523656e-01 1.152343337735266982e+00 -1.443223139283622558e-02
-1.633888958963797045e+00 -2.190793331904334895e-01 1.486235115049241884e+00
9.575484358186979739e-01 -4.571176679083021055e-01 -4.719768279256317811e-01
-6.411542788927990788e-01 -4.994968657217209174e-01 -4.088060878821120347e-02
2.381321573309380657e-01 1.485472669361232345e+00 -2.017112270141516728e-01
1.519977062827106540e+00 1.091534811608274813e+00 -4.463521853353299429e-01
-7.640377538536327062e-01 7.615170383279734612e-01 1.880165329051477041e+00
-1.828703017890497939e+00 -3.653366827666313377e+00 2.342620813097376242e+00
-1.347938054515253947e+00 8.112233807302052790e-01 -8.646094565522779440e-01
-9.565153708807694333e-01 -5.572240155557031116e-01 2.076630476078388021e+00
-5.375575836029022891e-01 -9.564553403733095926e-01 -3.487730891020162094e+00
-2.355937189830670242e-01 -4.886460920069719549e-01 -2.136755004641908595e+00
-1.003834443038552182e+00 1.699759251203681876e+00 -2.790465621402210550e-01
-2.047107143131378093e-01 8.035889613970003120e-01 1.270598250789921835e+00
-1.996889335346566652e-01 -5.198908282985290619e-01 2.364008081219828306e+00
-1.884016569224614024e+00 -6.051824723751264568e-01 1.773364656315033816e+00
-2.572629475376944086e+00 2.502203660848169697e+00 9.241326890055445720e-02
-7.143059067229244885e-01 -9.229107057316043861e-02 4.269661911052072822e-01
-9.015766204413938611e-01 5.899753391666140434e-01 -1.274959200993410091e+00
4.703074676556107114e-02 -4.238645461381665980e-01 1.585661248383336552e-01
8.174423260301854066e-01 -2.958307530014516296e+00 -2.312235184990449000e+00
-8.512835135242886597e-01 -1.043473764024673622e+00 -6.723617012126956727e-01
8.825563701614298484e-01 -4.242158948991230361e-01 -1.049780031471803987e+00
-7.912340964712915037e-01 -1.398020744331990972e+00 2.849597107224032477e+00
8.019291486225637033e-01 -2.011566053081515815e+00 -1.666929404418856508e+00
-1.543738180068376042e+00 6.629615856284268860e-01 -6.213365740584197994e-01
-7.051363842746258825e-01 9.315112337885282923e-01 -1.252034455108026023e+00
-1.691250492887014234e+00 -1.215132867405536166e-01 1.354241515390962602e+00
6.338255568692900965e-01 -1.175978610950359160e+00 3.321736598159996667e-01
-1.439240252274707199e-01 -3.814427672231447408e-01 -1.082852190309741669e+00
2.893522357122542132e+00 2.719130831330359044e+00 1.645599738440364668e+00
-2.179895563589465457e+00 2.860073538257339898e+00 -3.767532444149710447e-01
1.793679100790447123e+00 1.515793230166685657e+00 1.227959542945857407e+00
-1.369008678801965306e+00 1.893456026429050754e+00 3.349444878658200953e-01
-2.454653390659053969e+00 4.525455014152868216e-01 2.568638530543372767e+00
9.967594526167344871e-01 2.420769386572378945e-01 -1.166570179489908821e+00
-2.183873607209823042e+00 2.144427590031756647e+00 7.597593189704463512e-01
1.057074547180093527e+00 1.436839785112970835e+00 -1.553449674996141283e-01
-8.706888483458172789e-01 9.355669421635244287e-01 -1.382199447181924556e+00
-6.912819891691242002e-01 6.330555260158661213e-01 6.362625147747754673e-01
2.623068428041241962e+00 -2.346038906248027800e+00 7.671535232732692444e-01
2.224248573053068112e-01 -7.218300966199753255e-02 -2.034224298600084246e+00
-1.036288324034801978e+00 2.644403736604483690e-01 -1.340386732219738475e+00
6.369480984084606723e-01 6.444532499251465207e-01 -7.430246539553637675e-01
